      18446
    4088091
      16387
      84898
      44083
     748167
    1407093
     165134
        538
      24777
       9029
     415060
     270989
     509443
     848015
      22448
      56105
     109810
      20803
       1432
      16378
      11699
      44390
     964689
     350121
      35834
    1048357
      11035
     878504
    1108967
    1120842
      28295
     647884
     284324
     417506
      78369
       9356
      18595
      13368
     532432
     532632
    1151444
     358346
    4077815
    1053174
      24133
    1152014
    2895707
      29124
        514
    1089065
