      11035
     878471
    1108891
    1139684
        538
      55592
     513268
     643944
    4134510
      11510
     109821
      16467
      29099
      20105
    1060699
    1126856
       1443
     961426
      43935
     348879
    1090599
      16400
      35804
      86055
      22459
    1405631
     415185
     270542
      18552
       8855
     528116
      13368
       9356
    4060183
    1053569
     165131
      24651
    1154295
      44104
     747851
      18446
    2909853
      29124
        514
     846560
     284911
     533110
     417365
      77433
      24640
     358408
