    1072477
      16400
     878450
    1108864
     513268
      11035
     350946
     846429
     272847
      28854
      43877
     957875
      56703
     109805
      22397
       1439
      20105
      35812
     523229
    4126027
        538
      24881
     414949
    1090050
      84706
    1156961
    1390873
      29124
      16494
     165129
     534236
      24731
        514
    1053726
     358431
    2904798
    1144979
      18446
       9167
    4064998
      43458
     747878
     646544
       9359
      18772
     417569
     285213
      11713
      77433
      13368
    1130146
